Kolona 1;Kolona 2;Kolona 3;Kolona 4;Kolona 5;Izlaz
0.34129031179261615;0.4910968427414262;0.1931524267207232;0.7383381804487055;0.5602301687912465;0.7999140829295713
0.37106626673049026;0.06325295495000482;0.715596378398989;0.8053660961231591;0.535444228715812;0.42232747074936994
0.35216537827219296;0.9480753456006394;0.16406253250688452;0.17120333338804816;0.16086508436692237;0.33347119848209716
0.211462461370312;0.14905269010086153;0.002681329059633031;0.5018188976535746;0.5584954144128358;0.4947330048461185
0.43080720255155336;0.8442926295313727;0.1637021335489236;0.1682803379550183;0.11918785991845215;0.872004215722506
0.07480283830510648;0.034092271024655285;0.47254687244649707;0.15339892210597994;0.42374048136161413;0.8739986194732291
0.6164743637765914;0.026635362087259584;0.6181940480216294;0.9826950545679574;0.39501132938718087;0.6548338030703691
0.2557624507781955;0.07205309015133665;0.5579462016837925;0.7263707634030729;0.8076899764586774;0.05814694471929016
0.7484238900541055;0.6930692593768761;0.5156318100133548;0.1950949373858658;0.2876105448954398;0.9927798275112083
0.8455118687805075;0.8185774212978022;0.1505000563179132;0.038517340628395624;0.8069015190696132;0.519580540820819
0.30012525346503605;0.016576239331761333;0.34072207710979185;0.025943840453450773;0.27260005804159027;0.17306951423670391
0.1573357389489044;0.9593756153627893;0.45087147804376626;0.005792140230441611;0.3950129665562089;0.3118185104363639
0.22381931401576416;0.40479529737725495;0.4907062068051259;0.029544499602540797;0.6173179711209179;0.5342820616518946
0.45262928970576377;0.35464277278264045;0.32915298000144566;0.07438198356080161;0.8488868764640733;0.8003532942240236
0.9381587225650241;0.928873090733891;0.8075595388488178;0.4073551408665447;0.4365585563052389;0.5346279522791823
0.28366239878673827;0.5695774222078526;0.29268002049074215;0.08928386706649682;0.5001362872084756;0.03754518859659073
0.10146501190392598;0.09818109025284238;0.7855904619313133;0.7884145697024724;0.6259162247606667;0.4217740790965414
0.725512438186737;0.945658597594957;0.5294427089695402;0.8890719041995787;0.9492104118694666;0.7463025584410864
0.3778017602826891;0.9328423680593381;0.42667806212130344;0.9816394055035291;0.33796206789630767;0.7649753050919783
0.7571820286932441;0.7299950494601065;0.34901847541472386;0.5546641897983156;0.984621351507651;0.3742435394123268
0.8946410533434513;0.6381385446968816;0.23490004843969903;0.8026341732336737;0.7284872230036471;0.6926445340337181
0.10129338527836595;0.8853684270723644;0.17935397066643932;0.8980821849014429;0.7531207743573055;0.3326605104133007
0.5490952526585593;0.5175127592573153;0.20372890307488245;0.45325637411504105;0.5237876896750177;0.8276224107180432
0.7260562214066533;0.19893374401427377;0.7352461189501637;0.9023871111812776;0.7144190556881711;0.5177018325209888
0.9943345602118914;0.3943024692326701;0.510644526950458;0.7955834851122608;0.6621545165293975;0.5832596751012041
0.17497632221928128;0.769711057639144;0.08021692440337969;0.6959824985104689;0.2491485309196929;0.09752870413448478
0.6558586284890633;0.591740375836149;0.6765490955558557;0.6500731331690934;0.30649255516434337;0.5681903555995094
0.48239042122330744;0.17780134763236177;0.2740461125233934;0.8251773552710472;0.7510025545816601;0.21531643692905023
0.02352921728796442;0.4845332696176431;0.46929674507143493;0.02843141880422595;0.5535042205667906;0.13334934190999848
0.6847521366224474;0.7297158520833661;0.7694300184321731;0.5183174857503287;0.8188174855208913;0.2942009268435348
0.923671176069371;0.7090723413035027;0.2835476701049976;0.813677310344752;0.0970975411694256;0.7499212954787193
0.6227356866564934;0.5939724710592331;0.044112598399234426;0.254913683482034;0.4743823771358995;0.12445535908683514
0.7035244686954328;0.6516489386115034;0.8385907450083002;0.19852855660326152;0.4890135319689308;0.19703834571715817
0.09306075166071592;0.5794433104387385;0.2996349446505684;0.5587786613986295;0.18941070251804626;0.6013595328172472
0.7628272306701125;0.8186141453430453;0.335167923501532;0.7686544994853166;0.5793828816313019;0.3987005162415086
0.39273346888667915;0.427225241883908;0.13037155106890752;0.8688154559642938;0.6468957598235724;0.2886244864727857
0.8153455851383786;0.7955695821180049;0.5033730743448436;0.9480890778548959;0.31632162535245467;0.9003807310766062
0.0427792534401511;0.22587371358534047;0.3499964875289754;0.7538407273711357;0.5944653437215072;0.29000167359971885
0.23409319020149488;0.9568325353825196;0.42564638422866885;0.24032950257889663;0.08641841976718456;0.7679221438239409
0.6326612834326736;0.07577240968680721;0.6662841401540367;0.5890860221698945;0.08029041664257253;0.697500705969513
0.008511213640826298;0.444153064244059;0.4279571681462685;0.5878655317678432;0.11875387337555043;0.8548086853002851
0.42424905132246693;0.3310222444148886;0.4763886251653734;0.6848727350829107;0.2154375004300021;0.3721370080966503
0.3034805225908592;0.14928701348925555;0.9219131465914631;0.41711238805091544;0.8177769043143097;0.6385214311498218
0.8551326607302182;0.5401223088933716;0.9149347404225073;0.3841989573636355;0.9429647022499784;0.2360347545755236
0.57340496223872;0.7797189409840656;0.5988386958803982;0.9391144848768929;0.9767465351457666;0.258348504811342
0.8167416891126602;0.35656506971059954;0.1430860721707915;0.2868880420584433;0.032233838586648966;0.37422492182601474
0.25135247066420463;0.5091662632328903;0.3959333273748259;0.8003702034225624;0.13501001523561207;0.4505373981347771
0.6287939687615685;0.7983841058161398;0.5729893018484418;0.342467939910011;0.722304161844778;0.5888827478812372
0.5841273435870463;0.9126263529078017;0.9397063400573316;0.5451257894325354;0.3324107654115307;0.0024550218269656643
0.029507473804531337;0.681005377305705;0.8408062699807244;0.6792362507836015;0.5004229509615457;0.47755282902061347
0.13572065620192209;0.308002297393388;0.8152264127657891;0.1372408368270297;0.8891098322912433;0.28431066704434904
0.6308759251009054;0.6006002116088283;0.27581337697524555;0.21547613959045753;0.7035641926782782;0.6598493460398958
0.9275996957013418;0.7035050190215167;0.2785445304946539;0.7849706726307012;0.6789936903760034;0.4576381281669504
0.6116833051042718;0.40450442242591367;0.3238531826548151;0.5517458825670194;0.42687413788529827;0.11558822478088526
0.5021983829722824;0.7692173410913733;0.7920056883145493;0.1932857542755092;0.8859668565482255;0.6568368907814206
0.8851892411922697;0.9776308890307461;0.5367383919332691;0.900336877810015;0.04053526267024954;0.8260720036264569
0.5499829653840296;0.5282084555968135;0.2755441138260877;0.9782245415439533;0.8562603625815626;0.3247597609422851
0.6856842585199612;0.03285677916438923;0.23166979866481197;0.5938585135103592;0.2334298388364957;0.2912413993237992
0.5775688250071651;0.878943562632604;0.8711006543722304;0.7638448929351521;0.5607602840758937;0.8322700597380442
0.5844949197996501;0.2452118007991526;0.5651862151755234;0.021677797151155698;0.012997708111690431;0.6328028545937385
0.560510250118901;0.4536640905732323;0.3137514103416479;0.22322626311554183;0.49167102045498245;0.979771583149094
0.7214296493466227;0.25851805156299823;0.8851565961816382;0.7051904429746655;0.7803171341686979;0.48484339447595215
0.02887776897157135;0.2667615338515884;0.8049856102903215;0.08977618653280628;0.9497744061760124;0.3878115611723595
0.45700505005506187;0.26667223652708893;0.4435376877796945;0.6846520495489112;0.9465107231878571;0.7897495205801923
0.5355341609280371;0.9755515777207734;0.024075028936124454;0.7982229372561374;0.41852123960743226;0.17263128909616554
0.6843934916196136;0.532491442849948;0.631353234710229;0.6593677684298117;0.6358952709878329;0.6700801676777373
0.5972291469418104;0.38530064408402986;0.9461713263018561;0.6513302978869127;0.31080634566810594;0.2867405132551645
0.4938646886238759;0.13209880643881666;0.8865947122026889;0.5492011638406584;0.03776369693360493;0.19614974549742092
0.002552447170969252;0.6442330231106841;0.524615849743399;0.31438251005254414;0.011652434623160901;0.32814802279128286
0.543825650963154;0.7859469849658174;0.9997475456720947;0.31798939281177896;0.6162061788131089;0.05626594707183408
0.5632268278076245;0.8052294270205514;0.3922965946896193;0.39995311044943493;0.8684189281812088;0.698058569913113
0.21292348789479765;0.47265205261887877;0.39477165812680803;0.6081981590626991;0.49643352176077304;0.4365710606267539
0.7422715601265728;0.7085095726905839;0.14526303637238425;0.7196302398209796;0.20258251611656208;0.37147632178776635
0.290778401812661;0.10675226823636563;0.342458940331155;0.5221526996322725;0.9735129721805161;0.745366816004424
0.40840770946927807;0.8485264854286352;0.9538384750614161;0.08589096237295801;0.1365285955462664;0.36254107408091474
0.3132103615511287;0.2303167590513967;0.5322656416145017;0.9395588553574136;0.8012959882616261;0.8508506327622293
0.9922982794996782;0.9565725359156029;0.3235841901520483;0.25734624432029984;0.5438862201052271;0.9350782910772915
0.26370036866824187;0.07886619657797178;0.13184710238217257;0.6971877052703175;0.5361024547908708;0.0810546202382465
0.1512988741498431;0.5911697551968781;0.014639754355589507;0.23819088119985166;0.057188800422920294;0.9024663207587358
0.550342138651986;0.7313847584880034;0.6004437101669908;0.06773914513868728;0.48829951552965656;0.5943701997574506
0.5786959175697981;0.3469063188346796;0.3333789475966563;0.3510054443362015;0.23461497843167756;0.2660715578025026
0.8701130541179427;0.5324842491914775;0.7670337063187276;0.4604623245817795;0.6352994093081685;0.647872374057263
0.12593666847225582;0.6764482267280779;0.49091751267743367;0.5190925372860901;0.20793951804004074;0.3426810800482639
0.040668731817522175;0.7617564683438018;0.6452139324199938;0.5816870421889736;0.8671795282655776;0.8255762452289305
0.8254414398854105;0.7714447706637758;0.8507600576859355;0.028524047026715182;0.3927286367258618;0.7484055463622965
0.5953486646262655;0.9267325762871359;0.5683842513537791;0.35830906100728077;0.38513132047884713;0.7348347978847588
0.3762263174577093;0.6180691390284963;0.3521183357135351;0.5611668096246649;0.4757409967954038;0.7938871476317922
0.4003401004764674;0.22473833834861845;0.4635028586535991;0.2314739369573714;0.7870310444803889;0.3998324353706728
0.9099265837021954;0.422922933613022;0.5655997736714683;0.3680124251461049;0.7681269566944986;0.5309073840771982
0.03981186324950259;0.9645012844580414;0.5364432096524522;0.5795001948472654;0.27631410808735346;0.37994104466535206
0.6206589864194798;0.09068617733543527;0.8812460683723703;0.7796225601998026;0.9093693504011392;0.6723994365697795
0.8968728417878647;0.25912737274918685;0.34661143971500796;0.969025112433712;0.019234915651549334;0.4152497116923506
0.862582322786107;0.4198533182121883;0.13054704144005402;0.5782731869979053;0.10485120273236348;0.5999061384819117
0.4076814520479425;0.20149100781954787;0.5336779459174391;0.33414051038209547;0.3200927362505429;0.4132563868582655
0.6651720335511029;0.886124568146533;0.10254061653854651;0.4786957738038108;0.7449660794365922;0.689274030084399
0.3457232961034513;0.6742036582075023;0.9615920099503847;0.7657658899155311;0.8611120406574717;0.6053401119644571
0.8425504399571467;0.8114983173627197;0.9785483625223561;0.19054271073452733;0.9701982756383613;0.46533048099350416
0.39795763632992165;0.24910602261512682;0.21635240399109734;0.09089804941414936;0.6750471520763528;0.8908637259000705
0.7587438338770442;0.423430221321201;0.4727946516928895;0.8771218897938156;0.23399120646689786;0.14369447279496905
0.04537404687460389;0.952212704310973;0.011026710309781862;0.2692873270992996;0.6498853434322415;0.06124928325208967
0.9917510580510157;0.7745831634909287;0.01774750513970358;0.5540042637540589;0.48629889614983535;0.4718196079396859
0.13562458484841577;0.9316394969026073;0.11243655597337576;0.17990133487007376;0.05002942599680826;0.7651962195460985
0.567823305631757;0.7832365095677919;0.6127894530126914;0.21727388286918292;0.6139078681618085;0.4087815686985251
0.11419994427251423;0.89326032263964;0.2984980011731463;0.46950840639916713;0.24584510981460417;0.6067194686093826
0.002099237799981002;0.2320809436194191;0.4741417649933738;0.7323588810948107;0.20405139684218065;0.7128470283337716
0.053876053201271534;0.24682764284551073;0.08207754440170367;0.6585009915038138;0.5206637007341511;0.05614864421042909
0.12251987212243143;0.4255555228469743;0.19123320353817663;0.6247633764923729;0.6276143457555668;0.048610210351980765
0.7781782205197618;0.28643877948389485;0.399462890774282;0.9047086820293151;0.2196038377763736;0.9089162753381511
0.11254888316529588;0.2591287110627356;0.34399511287786677;0.9112931420403215;0.6218228109236764;0.7357410482837227
0.5889589503474147;0.8451846064394326;0.33379355436700475;0.06619879606526236;0.6537419406757877;0.5243995953071401
0.4161622368827179;0.0906442830404488;0.9501840868194849;0.32630549924264307;0.8352027716667286;0.426365513378985
0.8479803656211202;0.8801880604642954;0.937785300775816;0.7595909315647489;0.11980611017890863;0.2457912499136452
0.08950308670475948;0.6595621941103562;0.4076263220757389;0.26150209743782393;0.2237943473531403;0.5073538487757727
0.013229245364657416;0.7816303633461394;0.07552273799058962;0.6019058566923696;0.820223742965237;0.48456292744133256
0.9978319624951048;0.6763337175036956;0.3206937650453613;0.28350503448343467;0.5996163459089104;0.5012480591786893
0.5534267254023078;0.30345496456460996;0.8018925023516081;0.41687908629527115;0.17587186714902747;0.8056879582437995
0.9533952350057724;0.08890275255401281;0.9799239721689541;0.2608882524002518;0.48350940867958214;0.9640895248153888
0.6637888607711029;0.20668549309119066;0.6242968420335979;0.8782096556692114;0.7446815063200526;0.9109543926456218
0.2486651303740719;0.8549953304414781;0.7521052082718067;0.6091947465608316;0.12569801516393653;0.03280078010638243
0.7630863642914544;0.30647762169676973;0.09560935551584093;0.8244649536147474;0.2491424698195044;0.43767678408751376
0.559227274511064;0.2663370402231382;0.47545645304787176;0.41808309891468975;0.8711850800631884;0.5643012622149738
0.589193873180753;0.433093063188842;0.8152422048983875;0.7181586496854023;0.5697571033696136;0.18234784310754437
0.8443111972666405;0.5625043887349166;0.7315380201049229;0.5896676723634503;0.15672530015414665;0.10060723734872679
0.4046802094316333;0.2448833561676489;0.2348414553526389;0.6132575511914197;0.5351985594262348;0.8830653189136406
0.2567522127390639;0.36761479216456894;0.7255599684253526;0.9251466164617783;0.8260008391528523;0.24538122549523378
0.4731291619144342;0.04781144109813651;0.5742997669452108;0.663192568815308;0.6883057812080984;0.8834624524893506
0.02597194381122281;0.7375693995868372;0.9351043024025265;0.12538453929785776;0.4149312463284567;0.3975999054437568
0.1983308508118765;0.9717113978947607;0.07924990011956401;0.583099013507539;0.9775319684714318;0.5693145703004403
0.46743976075506466;0.7181996586161664;0.22345842101045177;0.16971901040070292;0.31697293146895145;0.8418741832170729
0.13514593919781315;0.03427728358819959;0.8959484753950859;0.7018639227725029;0.2992875270662171;0.5329523884278109
0.7771762044016735;0.5475840791419472;0.7780699475521459;0.7774677786423653;0.38598541745113113;0.0686928378355448
0.03635386513705985;0.47280724787676454;0.046986178221520736;0.33037937627551794;0.3087441564643204;0.17851315114559896
0.19646565434283247;0.5813160018572476;0.45781350530694653;0.2174247359033643;0.9524249642175977;0.1279732232931724
0.19834392510642918;0.026003080161705827;0.6442971537006293;0.680844671284387;0.3801759677377087;0.7611116140234605
0.2570969684462121;0.08537711398224568;0.9368129658924201;0.2956251459279142;0.4623406163184802;0.14828360564601917
0.8221027317324079;0.9126532869830328;0.9721391726414796;0.23696365292236843;0.8763585352148825;0.5043104600313999
0.16108105017952323;0.49048282242079166;0.8571818241806185;0.8124368068229397;0.40778992087311805;0.49637766562531116
0.6002264166933537;0.1848881708436464;0.7966350770679489;0.7277264204261732;0.24237292607412053;0.45469605396826895
0.5255323265503529;0.17797632357875448;0.4220292260890939;0.048178133480297536;0.28399786409725747;0.09875078960926464
0.8507549449264283;0.8113732642388229;0.5524553587859724;0.8772551845333177;0.5943021516314294;0.6002558428266781
0.9828131900724579;0.5921599394721052;0.5741667844680465;0.4877626807488715;0.6119776373820184;0.8226074169871403
0.38767215171853875;0.12561397462344392;0.03656321461365952;0.07458739121593105;0.7250867357816049;0.6026348507090118
0.07838299713784058;0.5957284741922756;0.8914111500207081;0.7164186496439603;0.5342070565476923;0.3672843963058635
0.021871347421427823;0.5763111499112206;0.5795943895629405;0.291810607866123;0.044805611224589814;0.7463686235186893
0.13206101741865472;0.93505470575023;0.6614555201061917;0.2707124804372544;0.9805897565863215;0.7979073708348824
0.906646158784936;0.6463479804864503;0.8959147677130814;0.8886046962397665;0.2862503905666953;0.372599857241814
0.2506027679164736;0.5612769583964275;0.6332841960473055;0.8502304007103838;0.36956352274288096;0.39458001814615484
0.14756275098532856;0.105066019282128;0.49783273985904486;0.20100225172607877;0.672611583471334;0.9090202251341818
0.33806017817069445;0.8186717848754242;0.8006172986372546;0.7489025929229828;0.003714471879572856;0.7178405576600045
0.4285356271734896;0.9173828240303799;0.28069294943749756;0.7973475355465407;0.9737064685698739;0.5955088788760652
0.44931599640999054;0.5202202661302591;0.485606673387702;0.16236699397117138;0.15970871675427767;0.08988141123120785
0.8355374436854285;0.5316651404595591;0.5054582642787512;0.6666713477377967;0.9354706272747068;0.8088641848617932
0.3808355203277055;0.8202172174766814;0.4862397554244633;0.6146411353272668;0.5425515862752593;0.6397085760790135
0.3427682980510083;0.022453563781860808;0.36475531976235365;0.2319063138534203;0.03590697383671315;0.7242851960667295
0.5710491086609132;0.7533432743359892;0.7385554000121262;0.9211761817512081;0.7973823777061365;0.3135998087323031
0.9762893463639186;0.1794569624930522;0.45393733182442686;0.7486262651230154;0.2782505834775776;0.8854373324475276
0.26935911635038834;0.10526664737478364;0.14375037917456313;0.3663471727017241;0.7367890812261412;0.2037049910358134
0.6413267449373504;0.5111402577033879;0.06674048544134759;0.7983704270523785;0.5749076247446474;0.5828404035830774
0.7012109615538555;0.435339925317491;0.34411650909310065;0.6081828010362085;0.1860141398507954;0.024322609020266617
0.3446765536296551;0.9392277930921681;0.034177807473806165;0.8177872546555053;0.7509412514186818;0.012867562492416718
0.19608267634899146;0.4996993180335325;0.7059175632892658;0.04628745720503913;0.9775569048217914;0.6334961961808823
0.3375753933411534;0.8649728004891634;0.49639267289767264;0.5604205743020919;0.6801128755996345;0.26505684171430755
0.661364477442588;0.5741887696043587;0.7280880409221273;0.8235072779476086;0.07204721061048913;0.9585400147952611
0.7736947092570067;0.6503131638194841;0.15409204186936132;0.8264143024758847;0.5921832806503649;0.10298608402340004
0.6230476232102841;0.25067063111240306;0.9972644950740094;0.8697494039867141;0.1426096779440691;0.5826718979547715
0.19498463760927054;0.8302873021455813;0.7046644675284495;0.07789804704674297;0.4071102776725697;0.4464487128242324
0.5560037608669212;0.4932556743990908;0.5608352114781056;0.8340436509789733;0.7542995428369972;0.6760419539515367
0.8035535153813873;0.9709467196660976;0.8523374360289115;0.1388054074110442;0.22564133881649517;0.4815796590656536
0.5169624361697588;0.21505265439523458;0.5420921970502234;0.9605682906993447;0.13237825456251473;0.2443467712868923
0.5717218407427044;0.3518511238129226;0.9039194614282731;0.8562649966057795;0.04929810049864203;0.799620972792406
0.7797078151584136;0.16591791781990572;0.3448743122640314;0.8182810221626626;0.39759486219909945;0.1191209456034078
0.2991653392464071;0.11458994233836561;0.22808171303735236;0.23450818192042866;0.7492797823446168;0.8018920289050574
0.1579944390396495;0.6662041322941993;0.6092689578736263;0.6049871699752649;0.03306077106662342;0.33034950825347253
0.022656212913696794;0.5819748021108353;0.2070288372856116;0.9890425376067623;0.7140923536421399;0.6786166321492394
0.9246375670966759;0.05832275243487273;0.9153155930082009;0.3236776853561101;0.07752976505757625;0.41398492406470766
0.6874137448683673;0.6136991865480274;0.7121940120772025;0.9386033658934066;0.06730613219530701;0.46730887582636127
0.16033058686683543;0.49941523547968514;0.7186678961850144;0.6868342298393036;0.9986345452738979;0.5088571468374358
0.24176135802916232;0.551834288934999;0.9302158007025743;0.8339447885430813;0.5810081707257941;0.4268841855139336
0.1360632097882566;0.2591249640225316;0.6992204859808956;0.7980881624383217;0.5465354633010361;0.4358312711281236
0.08244534843123885;0.66303942032561;0.762273841668604;0.5544985493423009;0.8770142583323013;0.6923522605861411
0.701501040736698;0.499007853362336;0.13058226477356372;0.9433784932886532;0.8938624625361948;0.3733071058831411
0.46848884800186485;0.7024118268446286;0.5254422524230737;0.8119618115436377;0.4626337324740809;0.4598703016242991
0.18350491903157695;0.6361462529099959;0.9010054574336946;0.1806046552973959;0.7726048279368131;0.43440390744618984
0.38627649364622396;0.16218451438764314;0.38785661018610973;0.5680531036404405;0.5650380010309229;0.9326480684429302
0.03714325671852259;0.37522631349111246;0.10552974204860444;0.1762758704648797;0.9341058483932609;0.08758677906194368
0.9877300784799993;0.5477409158852182;0.19348588780344123;0.1327717213098183;0.20501699455640976;0.3409370616429279
0.5399074269423609;0.021557103795726285;0.3858567408868566;0.22060110544731415;0.9848464328281503;0.652007084045602
0.14983135948211013;0.024196381703968983;0.88287358432303;0.07053197803995803;0.5553783548601794;0.6634281999539368
0.09479705091910295;0.11594665949527894;0.17200496511811936;0.8654533148883725;0.6561321080726953;0.19157927462588442
0.09928919885957443;0.03193882191766473;0.16482145755335031;0.07800813262634798;0.450518819702292;0.18524195635760188
0.7269780222685442;0.7464477251595164;0.6133932754838123;0.5541627142168265;0.3670511004391678;0.6924338141197504
0.905156036723945;0.08574765888342284;0.8102564285210389;0.421559883066556;0.6044357723222465;0.6069850899844017
0.14507684910565044;0.6393999140598371;0.7015534914800983;0.13000667807426014;0.7424932161131287;0.9202017419249182
0.37119633812386865;0.1484381756473132;0.5785303882016563;0.594435493890908;0.0961454505644681;0.7181821093974147
0.9864511701098047;0.5225309024504537;0.42814235674590495;0.5979803399220103;0.17767625335939463;0.9760004877022037
0.8025754839219974;0.8005434774623126;0.210315922396351;0.5374244229348705;0.8499157435473637;0.4618300484985911
0.5750805769981451;0.16260597483969563;0.7397089419182804;0.8239227456155925;0.4709688476446494;0.5805336218510588
0.8291344944172155;0.2050392836477315;0.2720780417759433;0.6867130917556583;0.16822234122435642;0.45331046202156744
0.6773283949910901;0.28637321998376464;0.033234334666310206;0.18186067468307388;0.7037263184279835;0.09142068506434986
0.16111466597729562;0.4230187687736109;0.8597294175318965;0.5867626638187834;0.890331725144382;0.873881095365272
0.49687045504709415;0.604815819056983;0.8675514881583534;0.6721441420231169;0.6582887409942043;0.8462424016079236
